P1,P2,similarity
0.2554597955715675 0.23235802259901214 0.25184000506365933 0.3744706933666013 0.2383161717228797 0.2660140972093719,0.3799605055779128 0.40844786567037 0.47206128092640115 0.5971477514695726 0.5638324457247808 0.48448769067561037,0.7770343457483794
0.2554597955715675 0.23235802259901214 0.25184000506365933 0.3744706933666013 0.2383161717228797 0.2660140972093719,0.446409266696677 0.5322238637127704 0.652137174494887 0.5742750527627889 0.343417108755779 0.6059273563092074,0.7251885313664233
0.2554597955715675 0.23235802259901214 0.25184000506365933 0.3744706933666013 0.2383161717228797 0.2660140972093719,0.781285752383828 0.764135342467716 0.6644651076974072 0.7559516237553345 0.5543965484296621 0.7720169089812141,0.5470443582391046
0.2554597955715675 0.23235802259901214 0.25184000506365933 0.3744706933666013 0.2383161717228797 0.2660140972093719,0.897892103520374 0.6640595443104012 0.7965112725605287 0.8967543664547317 0.845778671517528 0.9132297507747332,0.4289729589251435
0.2554597955715675 0.23235802259901214 0.25184000506365933 0.3744706933666013 0.2383161717228797 0.2660140972093719,0.6640581721130554 0.680629722537165 0.7844025676126283 0.7331165557023731 0.8148595445152049 0.6975077678616699,0.534751153252223
0.2554597955715675 0.23235802259901214 0.25184000506365933 0.3744706933666013 0.2383161717228797 0.2660140972093719,0.7280058750045759 0.7394681104435804 0.6585029617315301 0.7206207218184668 0.6181720165428327 0.7774172139163862,0.558133004263756
0.2554597955715675 0.23235802259901214 0.25184000506365933 0.3744706933666013 0.2383161717228797 0.2660140972093719,0.7290123413625537 0.6641712858529016 0.7730595688674592 0.7240405792535286 0.7064048308332311 0.6498739634931957,0.5582159206714435
0.2554597955715675 0.23235802259901214 0.25184000506365933 0.3744706933666013 0.2383161717228797 0.2660140972093719,0.8030788137484245 0.7099117525190467 0.7157607857084144 0.9405497873928836 0.7601860689106473 0.7730464140366724,0.48472626282476333
0.2554597955715675 0.23235802259901214 0.25184000506365933 0.3744706933666013 0.2383161717228797 0.2660140972093719,0.8237314097917698 0.8390510163935382 0.8889919351101538 0.8077700794179532 0.6418702741070501 0.7003494662769625,0.4777894609552541
0.2554597955715675 0.23235802259901214 0.25184000506365933 0.3744706933666013 0.2383161717228797 0.2660140972093719,0.6827555356037108 0.8207044775043806 0.6288064985671938 0.8095187612683629 0.6085757154385606 0.7514248516538683,0.5467121059595684
0.2802164446215365 0.18016453274712285 0.26138458153179467 0.41557882792401085 0.28178813673484937 0.3078762059214873,0.4960712964395917 0.5205361292679564 0.5823424252404329 0.33187106583883014 0.3032359665198815 0.606025438299956,0.754432615556917
0.2802164446215365 0.18016453274712285 0.26138458153179467 0.41557882792401085 0.28178813673484937 0.3078762059214873,0.42977989850421205 0.5931148041195089 0.4700487901427034 0.5430951592579525 0.7738099038785589 0.5629488605708353,0.6945370184542238
0.2802164446215365 0.18016453274712285 0.26138458153179467 0.41557882792401085 0.28178813673484937 0.3078762059214873,0.5328303311193751 0.5655705650839137 0.5006486180156668 0.4071133318887824 0.5114744451329456 0.5864365698758659,0.741793943453828
0.2802164446215365 0.18016453274712285 0.26138458153179467 0.41557882792401085 0.28178813673484937 0.3078762059214873,0.3901624886573949 0.2965857698221164 0.4892636655468286 0.6527402889298141 0.4684546461129769 0.5000813069481082,0.8148857743881665
0.2802164446215365 0.18016453274712285 0.26138458153179467 0.41557882792401085 0.28178813673484937 0.3078762059214873,0.653607950298684 0.35895458176303036 0.4803433875694293 0.39233056041132974 0.5445740172508745 0.5616661276878079,0.7573286577105215
0.2802164446215365 0.18016453274712285 0.26138458153179467 0.41557882792401085 0.28178813673484937 0.3078762059214873,0.5050890741724997 0.517081538150032 0.49773984993716075 0.37509586447930104 0.6415648012120525 0.5549717537349426,0.7379316535282444
0.2802164446215365 0.18016453274712285 0.26138458153179467 0.41557882792401085 0.28178813673484937 0.3078762059214873,0.5330685165716639 0.5182461179639462 0.568385289088085 0.36115786934351646 0.6057891481303675 0.643746451142652,0.7132858913088628
0.2802164446215365 0.18016453274712285 0.26138458153179467 0.41557882792401085 0.28178813673484937 0.3078762059214873,0.8086921563247365 0.912264845999203 0.6337808768736874 0.7337190506026741 0.6934773119677424 0.744759790921238,0.5142866255975362
0.2802164446215365 0.18016453274712285 0.26138458153179467 0.41557882792401085 0.28178813673484937 0.3078762059214873,0.7436350169781115 0.8820958388095833 0.7081667581237474 0.7650924295153263 0.6519454023934581 0.543565866915971,0.5487416814667594
0.2802164446215365 0.18016453274712285 0.26138458153179467 0.41557882792401085 0.28178813673484937 0.3078762059214873,0.9304712438043266 0.8037195949800727 0.7381282612140118 0.8127743996771046 0.8429410186429787 0.8010363631557205,0.45919803757276534
0.2802164446215365 0.18016453274712285 0.26138458153179467 0.41557882792401085 0.28178813673484937 0.3078762059214873,0.6495757926046024 0.7082507478182438 0.8056269267346104 0.6467039559036806 0.7327460857114286 0.6081090990047927,0.5799954771234734
0.2802164446215365 0.18016453274712285 0.26138458153179467 0.41557882792401085 0.28178813673484937 0.3078762059214873,0.5934297165240973 0.7362375072380717 0.83465729319151 0.8637928935339692 0.7759681030277745 0.5992610739952071,0.540656965941751
0.2802164446215365 0.18016453274712285 0.26138458153179467 0.41557882792401085 0.28178813673484937 0.3078762059214873,0.9165425496292838 0.7358018278984457 0.6518149129752192 0.6698847638828686 0.5006681729529372 0.5877946514280896,0.5802751149379699
0.17457548818039192 0.3113811131019842 0.2277082951715414 0.40100728275995645 0.2575574744370572 0.16822392810955425,0.5908677695394833 0.6474074040729147 0.3826251307860813 0.4548946771384061 0.5185970846011131 0.34173537032595813,0.7381591107729807
0.17457548818039192 0.3113811131019842 0.2277082951715414 0.40100728275995645 0.2575574744370572 0.16822392810955425,0.3606521622959178 0.48843188931314074 0.4536375475452441 0.49705453716234504 0.4685185116786077 0.6829415070807509,0.7305315870399504
0.17457548818039192 0.3113811131019842 0.2277082951715414 0.40100728275995645 0.2575574744370572 0.16822392810955425,0.382061211723672 0.5476872361192698 0.5224412732641983 0.5508983259449562 0.38569454591695784 0.5729662470783652,0.745552488613765
0.17457548818039192 0.3113811131019842 0.2277082951715414 0.40100728275995645 0.2575574744370572 0.16822392810955425,0.5046883699385046 0.49910145313291493 0.43134430124671624 0.6564822320819267 0.5308753531999076 0.5624618158276402,0.7168408314424765
0.17457548818039192 0.3113811131019842 0.2277082951715414 0.40100728275995645 0.2575574744370572 0.16822392810955425,0.6902562249028014 0.6820972216274863 0.3160429456298288 0.5033246801935058 0.6490183482116185 0.6148306590229319,0.6407581818538988
0.17457548818039192 0.3113811131019842 0.2277082951715414 0.40100728275995645 0.2575574744370572 0.16822392810955425,0.5025524517895892 0.722127599182755 0.4929424028402681 0.5745911902556143 0.522372738283829 0.5639187462979345,0.6828608133101841
0.17457548818039192 0.3113811131019842 0.2277082951715414 0.40100728275995645 0.2575574744370572 0.16822392810955425,0.4731465649417521 0.6154465946478477 0.47694731634587845 0.49021120524167056 0.5218359282946159 0.4773998288462164,0.7363364602446617
0.17457548818039192 0.3113811131019842 0.2277082951715414 0.40100728275995645 0.2575574744370572 0.16822392810955425,0.8389857943376059 0.9091065245007597 0.807354191806795 0.7957979137405029 0.9248923880735916 0.8753192377738477,0.3895513406704612
0.17457548818039192 0.3113811131019842 0.2277082951715414 0.40100728275995645 0.2575574744370572 0.16822392810955425,0.6068048590453706 0.7276991698437771 0.7725321937074913 0.7509105220797982 0.8143074913365881 0.8529254101194816,0.49039312349383035
0.17457548818039192 0.3113811131019842 0.2277082951715414 0.40100728275995645 0.2575574744370572 0.16822392810955425,0.826153448971873 0.8006131328802946 0.6058955940069629 0.9125722694549606 0.8070383082375105 0.6258518093587688,0.48684332457670576
0.17457548818039192 0.3113811131019842 0.2277082951715414 0.40100728275995645 0.2575574744370572 0.16822392810955425,0.7742866205169979 0.7087519699333477 0.8105618878120188 0.859245722568457 0.5946767923486711 0.6976557274616759,0.506508142087801
0.3606703712894434 0.22054544810009102 0.22216595682567247 0.2857789177108977 0.2964366357252618 0.2097700145443295,0.5430162187168385 0.5073970079575214 0.5466675201751924 0.572438692532761 0.4128419706402399 0.39071993266458427,0.7587180102562375
0.3606703712894434 0.22054544810009102 0.22216595682567247 0.2857789177108977 0.2964366357252618 0.2097700145443295,0.5059872551720607 0.5006563819305319 0.46406455052608264 0.5041509177008237 0.6028444092450548 0.2873237394420113,0.7742860601242455
0.3606703712894434 0.22054544810009102 0.22216595682567247 0.2857789177108977 0.2964366357252618 0.2097700145443295,0.5211637959816074 0.5172675497773384 0.42728332335155406 0.5431206375239126 0.6174081261793924 0.45643908899944,0.7463702272415881
0.3606703712894434 0.22054544810009102 0.22216595682567247 0.2857789177108977 0.2964366357252618 0.2097700145443295,0.26001819942443394 0.501072020454369 0.5115328379423558 0.3518899380815841 0.42792015580612697 0.5743103965770526,0.7665092854861774
0.3606703712894434 0.22054544810009102 0.22216595682567247 0.2857789177108977 0.2964366357252618 0.2097700145443295,0.5277114936479975 0.5084813279387306 0.48555251190436455 0.38810445560026174 0.71209689636063 0.6739288763224424,0.6893904643563882
0.3606703712894434 0.22054544810009102 0.22216595682567247 0.2857789177108977 0.2964366357252618 0.2097700145443295,0.3976322549346838 0.42651764446915885 0.46544538356070625 0.6204828281381284 0.5544885797368716 0.7307870834518538,0.6963961172984697
0.3606703712894434 0.22054544810009102 0.22216595682567247 0.2857789177108977 0.2964366357252618 0.2097700145443295,0.5423701211216246 0.4325196729437012 0.49862251984747197 0.4235357029320809 0.47640834240008545 0.6378061255977485,0.745389918447635
0.3606703712894434 0.22054544810009102 0.22216595682567247 0.2857789177108977 0.2964366357252618 0.2097700145443295,0.7102229950213124 0.9073460463971154 0.9203810705611207 0.736133542612523 0.828869116788838 0.6769733697364039,0.4544163593312632
0.3606703712894434 0.22054544810009102 0.22216595682567247 0.2857789177108977 0.2964366357252618 0.2097700145443295,0.6414982972931869 0.7766449754282259 0.7299435655215674 0.7119054136347317 0.8013120654233704 0.7943977099466334,0.5127933976084266
0.3606703712894434 0.22054544810009102 0.22216595682567247 0.2857789177108977 0.2964366357252618 0.2097700145443295,0.8458822664477319 0.818848980624478 0.9215693298203315 0.6967851453584337 0.8240933716542189 0.8166782959712207,0.4375280465375235
0.3606703712894434 0.22054544810009102 0.22216595682567247 0.2857789177108977 0.2964366357252618 0.2097700145443295,0.5793212092689424 0.7891041698288594 0.52554921134895 0.7632517095866796 0.8289277909951909 0.7108204806218922,0.548025208094702
0.31038660461192186 0.30810052667323273 0.25869071597717697 0.2239643518354317 0.2570492333256902 0.3213806442910156,0.4544076723964397 0.4449791269379687 0.3854990551627636 0.4646553397021713 0.603851112801738 0.5405884695107582,0.7832766971654147
0.31038660461192186 0.30810052667323273 0.25869071597717697 0.2239643518354317 0.2570492333256902 0.3213806442910156,0.5797314438872996 0.531894829491384 0.40978354194189925 0.46629217601721734 0.5375396025338031 0.5280166333236697,0.7670638041469895
0.31038660461192186 0.30810052667323273 0.25869071597717697 0.2239643518354317 0.2570492333256902 0.3213806442910156,0.4415282891569393 0.4305548519828778 0.49016333226423275 0.5417032719320527 0.5625192144939541 0.46937406084831584,0.7756696047543086
0.31038660461192186 0.30810052667323273 0.25869071597717697 0.2239643518354317 0.2570492333256902 0.3213806442910156,0.5777160986531072 0.6477734631455745 0.285889710135835 0.3890930806325327 0.5795941830190641 0.6214904651430716,0.7389281089884745
0.31038660461192186 0.30810052667323273 0.25869071597717697 0.2239643518354317 0.2570492333256902 0.3213806442910156,0.5237103374524597 0.5140745470606544 0.5541665593114264 0.527139647503763 0.47631624473059153 0.49230884199625685,0.7604003279682113
0.31038660461192186 0.30810052667323273 0.25869071597717697 0.2239643518354317 0.2570492333256902 0.3213806442910156,0.5660995655421652 0.47464847137025745 0.5066297121260076 0.47617499897804644 0.658676628099589 0.34708905744232044,0.7482803214706456
0.31038660461192186 0.30810052667323273 0.25869071597717697 0.2239643518354317 0.2570492333256902 0.3213806442910156,0.3338821745062832 0.6726643799262575 0.4357563509669409 0.4709873337737901 0.6315291457934584 0.5368361718219008,0.737801688669028
0.31038660461192186 0.30810052667323273 0.25869071597717697 0.2239643518354317 0.2570492333256902 0.3213806442910156,0.4270762268685476 0.6419939779360748 0.2512639499888878 0.6442321780740818 0.42923698776900215 0.5922974317202226,0.7402481838837299
0.31038660461192186 0.30810052667323273 0.25869071597717697 0.2239643518354317 0.2570492333256902 0.3213806442910156,0.4600180697573748 0.475623127310655 0.3887786632525412 0.7542968800554983 0.4683061512144123 0.5486861386808207,0.7276870260355615
0.31038660461192186 0.30810052667323273 0.25869071597717697 0.2239643518354317 0.2570492333256902 0.3213806442910156,0.678766935270493 0.5107697156333245 0.6016487129879369 0.40612316166734747 0.4245058433416957 0.5216346584682875,0.7431848023983538
0.31038660461192186 0.30810052667323273 0.25869071597717697 0.2239643518354317 0.2570492333256902 0.3213806442910156,0.6923396615596962 0.7708327515643288 0.8620018240536595 0.6400711511506836 0.73912894321367 0.7349796474554833,0.534417319671076
0.31038660461192186 0.30810052667323273 0.25869071597717697 0.2239643518354317 0.2570492333256902 0.3213806442910156,0.8869546357602274 0.7009944081119096 0.6235592043160636 0.878767148540606 0.7582318231785995 0.6299857450588828,0.5177979141546877
0.31038660461192186 0.30810052667323273 0.25869071597717697 0.2239643518354317 0.2570492333256902 0.3213806442910156,0.6603388367787278 0.7491303010164634 0.9388553930553641 0.4678255011664896 0.8860622897526784 0.8550803993500925,0.49675073630465344
0.31038660461192186 0.30810052667323273 0.25869071597717697 0.2239643518354317 0.2570492333256902 0.3213806442910156,0.6507671824872203 0.6188108930742079 0.7297014510794768 0.6241646049826589 0.919148859868645 0.8013280086959194,0.5411723975078806
0.31038660461192186 0.30810052667323273 0.25869071597717697 0.2239643518354317 0.2570492333256902 0.3213806442910156,0.7772610932450542 0.8159604789740128 0.6600710775243972 0.7878937837224532 0.8443947117729548 0.6085910148925819,0.5199860026163939
