P1,P2,dist
0.5336371369067245 0.6395367367154201,0.7210973636253133 0.3990169754523799,0.7843717409992206
0.5336371369067245 0.6395367367154201,0.5008843630017054 0.2986416115293751,0.7578407233099642
0.5336371369067245 0.6395367367154201,0.9833330758227612 0.6744087683921492,0.681062313240628
0.5336371369067245 0.6395367367154201,0.552904684187616 0.9781686716874896,0.7601637790479207
0.5336371369067245 0.6395367367154201,0.9978527409502007 0.9999722978138791,0.5844221368132018
0.5336371369067245 0.6395367367154201,0.04484266663631031 0.7834946788534302,0.6396918518326671
0.5336371369067245 0.6395367367154201,0.6796043442060397 0.8670442811506399,0.8088637810595481
0.5336371369067245 0.6395367367154201,0.09489405974031506 0.44585625413616137,0.6608778854943367
0.5336371369067245 0.6395367367154201,0.7817600204471957 0.5597443149263214,0.8157016062042216
0.5336371369067245 0.6395367367154201,0.15273465305262934 0.055650201178253256,0.5070445311248619
0.5336371369067245 0.6395367367154201,0.34243611436183197 0.6402143414197069,0.8647996113719568
0.5336371369067245 0.6395367367154201,0.9019042739110812 0.2422239522142704,0.6169346446587459
0.5336371369067245 0.6395367367154201,0.5435004078566966 0.40981895463941087,0.8374153397214954
0.5336371369067245 0.6395367367154201,0.5254846300946369 0.6942682122262639,0.9608720190981235
0.5336371369067245 0.6395367367154201,0.6089174045797852 0.2548569138123691,0.7228306611025939
0.5336371369067245 0.6395367367154201,0.6904363965658428 0.8383435686080799,0.8209606687947535
0.5336371369067245 0.6395367367154201,0.8556876341866331 0.6871302077837074,0.7698026267671976
0.5336371369067245 0.6395367367154201,0.5946056312940572 0.13684105633465515,0.6419356870746972
0.5336371369067245 0.6395367367154201,0.09896663259025684 0.7200276515948334,0.6874162234689256
0.5336371369067245 0.6395367367154201,0.40684154488276714 0.5378449571419773,0.88506884628283
0.5336371369067245 0.6395367367154201,0.377957064769722 0.3072512832671581,0.7405294742808931
0.9031496633343826 0.1565555226010077,0.5080605458044428 0.4124769337054982,0.6671402852159034
0.9031496633343826 0.1565555226010077,0.6534267069641305 0.35551579406733946,0.7742271666472522
0.9031496633343826 0.1565555226010077,0.9031496633343826 0.1565555226010077,1.0
0.9031496633343826 0.1565555226010077,0.7210973636253133 0.3990169754523799,0.7856048088830361
0.9031496633343826 0.1565555226010077,0.552904684187616 0.9781686716874896,0.3684464740937138
0.9031496633343826 0.1565555226010077,0.7490392019105819 0.8555566456499051,0.4938613804777013
0.9031496633343826 0.1565555226010077,0.308954519175649 0.17302490553241545,0.5796792237374178
0.9031496633343826 0.1565555226010077,0.5474319588981146 0.3198595140728332,0.7232299881851014
0.9031496633343826 0.1565555226010077,0.8915636510247362 0.1655781963129701,0.9896162549590282
0.9031496633343826 0.1565555226010077,0.2524620739738309 0.7246766336599741,0.3891989129926502
0.9031496633343826 0.1565555226010077,0.5142563121920192 0.7552002642775199,0.495216103020473
0.9031496633343826 0.1565555226010077,0.5059522475837231 0.18072917599992044,0.7186193391527653
0.9031496633343826 0.1565555226010077,0.6227295386966003 0.29865984426384906,0.777706180318564
0.9031496633343826 0.1565555226010077,0.6089174045797852 0.2548569138123691,0.7806420897187414
0.9031496633343826 0.1565555226010077,0.568943589527718 0.6694043640214998,0.5671561286586081
0.9031496633343826 0.1565555226010077,0.5799664837108909 0.37462210358275116,0.724318661011833
0.9031496633343826 0.1565555226010077,0.845051562791726 0.8059169087544037,0.5389980482071012
0.9031496633343826 0.1565555226010077,0.22533693853909442 0.3285550253520966,0.5055235501861414
0.6888458847281189 0.7406720148901539,0.5063604129562786 0.8165669502642375,0.8602484550653778
0.6888458847281189 0.7406720148901539,0.5008843630017054 0.2986416115293751,0.6603528219276643
0.6888458847281189 0.7406720148901539,0.8603128608896922 0.0033086634850840735,0.46469371575269647
0.6888458847281189 0.7406720148901539,0.012783553490248178 0.6735647656970107,0.5196024257903382
0.6888458847281189 0.7406720148901539,0.3612102416002624 0.33834129070333874,0.6331109661815365
0.6888458847281189 0.7406720148901539,0.0964133659287596 0.8712578765898291,0.5710309121820082
0.6888458847281189 0.7406720148901539,0.4981959395572251 0.28126621156451437,0.6482891146673585
0.6888458847281189 0.7406720148901539,0.5822426174678123 0.19083438595435143,0.6039661158535058
0.6888458847281189 0.7406720148901539,0.7176860544705412 0.8896109942948394,0.8927279743435386
0.6888458847281189 0.7406720148901539,0.8556876341866331 0.6871302077837074,0.8760990426376746
0.6888458847281189 0.7406720148901539,0.8722345487236985 0.5742076199206105,0.8248689107059233
0.6888458847281189 0.7406720148901539,0.060732794384822264 0.6446613889053153,0.550698266994992
0.6888458847281189 0.7406720148901539,0.905225978802388 0.35868955018238535,0.6895721110661841
0.6888458847281189 0.7406720148901539,0.16582248553573853 0.24428427498186078,0.49012047283989946
0.6888458847281189 0.7406720148901539,0.0011970838212860269 0.13787664159359414,0.35338452869717707
0.7210973636253133 0.3990169754523799,0.5452304333232953 0.7812000888645182,0.7025162951090849
0.7210973636253133 0.3990169754523799,0.5080605458044428 0.4124769337054982,0.8490598525517177
0.7210973636253133 0.3990169754523799,0.8603128608896922 0.0033086634850840735,0.7033806961452315
0.7210973636253133 0.3990169754523799,0.3584431906256066 0.2560007005030497,0.7243446861617905
0.7210973636253133 0.3990169754523799,0.16357975818206283 0.18205826332747388,0.5769769727626676
0.7210973636253133 0.3990169754523799,0.7338045077668185 0.7356760716778783,0.7617765559568052
0.7210973636253133 0.3990169754523799,0.22378663932775056 0.9564076455364557,0.4717943981752269
0.7210973636253133 0.3990169754523799,0.308954519175649 0.17302490553241545,0.6676341323949087
0.7210973636253133 0.3990169754523799,0.11645424475523647 0.24860065307198131,0.55942175993623
0.7210973636253133 0.3990169754523799,0.3612102416002624 0.33834129070333874,0.7419299714038465
0.7210973636253133 0.3990169754523799,0.03473876722575864 0.6373817117423319,0.4862364987865793
0.7210973636253133 0.3990169754523799,0.22020744956438365 0.17584682933564844,0.6122529045075071
0.7210973636253133 0.3990169754523799,0.4065891032040766 0.9586445252375024,0.5460735520198827
0.7210973636253133 0.3990169754523799,0.34243611436183197 0.6402143414197069,0.6825409388256833
0.7210973636253133 0.3990169754523799,0.7857694730818793 0.4529427129405077,0.9404581369740562
0.7210973636253133 0.3990169754523799,0.8915636510247362 0.1655781963129701,0.7956077071587082
0.7210973636253133 0.3990169754523799,0.5142563121920192 0.7552002642775199,0.7087528920346817
0.7210973636253133 0.3990169754523799,0.6914147832771159 0.7079978986429015,0.7805116558085666
0.7210973636253133 0.3990169754523799,0.33681319652220076 0.31536570846792833,0.7219066204004158
0.7210973636253133 0.3990169754523799,0.18284785465713116 0.08155458565797535,0.5581318619551395
0.7210973636253133 0.3990169754523799,0.0964133659287596 0.8712578765898291,0.44626650557995956
0.7210973636253133 0.3990169754523799,0.30232535881648626 0.7537115280484159,0.6119418744228473
0.7210973636253133 0.3990169754523799,0.9204576720482072 0.5376813918307487,0.8282846061879935
0.7210973636253133 0.3990169754523799,0.1328562963997123 0.7093887649984012,0.5297031783454657
0.7210973636253133 0.3990169754523799,0.4981959395572251 0.28126621156451437,0.821744162440949
0.7210973636253133 0.3990169754523799,0.46849298385593463 0.645389548242181,0.750492066958044
0.7210973636253133 0.3990169754523799,0.6666234422557502 0.34035306232300455,0.9433923025860076
0.7210973636253133 0.3990169754523799,0.6904363965658428 0.8383435686080799,0.6885935530895226
0.7210973636253133 0.3990169754523799,0.5868877422141547 0.06718924227077616,0.7468973854463687
0.7210973636253133 0.3990169754523799,0.1628765493077995 0.3169839409597188,0.601038913999509
0.7210973636253133 0.3990169754523799,0.9178142688697296 0.8543092809701875,0.64929455074617
0.7210973636253133 0.3990169754523799,0.26033962944165734 0.9646661072261143,0.4841237406671847
0.7210973636253133 0.3990169754523799,0.0011970838212860269 0.13787664159359414,0.4584971436687546
0.5008843630017054 0.2986416115293751,0.7210973636253133 0.3990169754523799,0.8288728844888561
0.5008843630017054 0.2986416115293751,0.5474319588981146 0.3198595140728332,0.9638276481820777
0.5008843630017054 0.2986416115293751,0.531360974769481 0.11264105838914817,0.8667239150610394
0.5008843630017054 0.2986416115293751,0.121106559765911 0.9193043343096167,0.48548401614741415
0.5008843630017054 0.2986416115293751,0.11978781574856712 0.6545332763697729,0.6312904561642502
0.5008843630017054 0.2986416115293751,0.7389624708310798 0.09179620937089861,0.7769908008380404
0.5008843630017054 0.2986416115293751,0.8196985014491793 0.342604369761249,0.7724311324177237
0.5008843630017054 0.2986416115293751,0.45596487796123086 0.6105127076405313,0.777198136536209
0.5008843630017054 0.2986416115293751,0.46849298385593463 0.645389548242181,0.7537447126886886
0.5008843630017054 0.2986416115293751,0.5110395867796212 0.3191238624219236,0.9838344320915587
0.5008843630017054 0.2986416115293751,0.6089174045797852 0.2548569138123691,0.9175735545265333
0.5008843630017054 0.2986416115293751,0.8096386629520629 0.29698716054844587,0.7816746064404284
0.5008843630017054 0.2986416115293751,0.6666234422557502 0.34035306232300455,0.8791503257776673
0.5008843630017054 0.2986416115293751,0.43629439397708636 0.11317118111311453,0.861127496138735
0.5008843630017054 0.2986416115293751,0.6899318816042029 0.5134477128939944,0.7976628735584732
0.8603128608896922 0.0033086634850840735,0.7214320488693411 0.7304235848427709,0.4765575538760602
0.8603128608896922 0.0033086634850840735,0.5125274391024867 0.5879494741668235,0.5189804696676517
0.8603128608896922 0.0033086634850840735,0.28321937977099865 0.14999439396946124,0.5789574905799729
0.8603128608896922 0.0033086634850840735,0.7210973636253133 0.3990169754523799,0.7033806961452315
0.8603128608896922 0.0033086634850840735,0.7038716867861071 0.7264240119000624,0.47685104985853993
0.8603128608896922 0.0033086634850840735,0.012783553490248178 0.6735647656970107,0.23594857193599003
0.8603128608896922 0.0033086634850840735,0.8189124081076585 0.5774477364772016,0.59296826129477
0.8603128608896922 0.0033086634850840735,0.2723344331710422 0.14679400591101732,0.5720358222037837
0.8603128608896922 0.0033086634850840735,0.308954519175649 0.17302490553241545,0.5920786694763757
0.8603128608896922 0.0033086634850840735,0.9662119312717562 0.5752633391979809,0.5886930804267753
0.8603128608896922 0.0033086634850840735,0.11645424475523647 0.24860065307198131,0.4461526379258605
0.8603128608896922 0.0033086634850840735,0.22140076015829524 0.2018010918624168,0.5269207695405889
0.8603128608896922 0.0033086634850840735,0.121106559765911 0.9193043343096167,0.16769175644164505
0.8603128608896922 0.0033086634850840735,0.18284785465713116 0.08155458565797535,0.5177753329586042
0.8603128608896922 0.0033086634850840735,0.18700841781047517 0.836988163456877,0.2422532145421424
0.8603128608896922 0.0033086634850840735,0.30232535881648626 0.7537115280484159,0.3387683796071342
0.8603128608896922 0.0033086634850840735,0.5254846300946369 0.6942682122262639,0.45707503182577724
0.8603128608896922 0.0033086634850840735,0.1328562963997123 0.7093887649984012,0.28315198159839333
0.8603128608896922 0.0033086634850840735,0.5110395867796212 0.3191238624219236,0.6670352421898946
0.8603128608896922 0.0033086634850840735,0.8096386629520629 0.29698716054844587,0.789269207311773
0.8603128608896922 0.0033086634850840735,0.5822426174678123 0.19083438595435143,0.7628408162601286
0.8603128608896922 0.0033086634850840735,0.6904363965658428 0.8383435686080799,0.39744655593676065
0.8603128608896922 0.0033086634850840735,0.019319206102617725 0.5601723167607568,0.28677932737067646
0.8603128608896922 0.0033086634850840735,0.5946056312940572 0.13684105633465515,0.7897249042331456
0.8603128608896922 0.0033086634850840735,0.18896304856838675 0.45513958956612033,0.42778423812905203
0.8603128608896922 0.0033086634850840735,0.060732794384822264 0.6446613889053153,0.27520292455201967
0.8603128608896922 0.0033086634850840735,0.6019499427465632 0.03607495277145434,0.8158464944875726
0.8603128608896922 0.0033086634850840735,0.3471730860422392 0.44169128574229444,0.5227727207987778
0.8603128608896922 0.0033086634850840735,0.6022936480012653 0.2697359346508079,0.7377430601105306
0.8603128608896922 0.0033086634850840735,0.2906632770206845 0.11804033911860379,0.5891082832449596
0.8603128608896922 0.0033086634850840735,0.783493479733199 0.786410148548106,0.4436057363572227
0.7038716867861071 0.7264240119000624,0.5008843630017054 0.2986416115293751,0.6651853978064423
0.7038716867861071 0.7264240119000624,0.8189124081076585 0.5774477364772016,0.8669054880901339
0.7038716867861071 0.7264240119000624,0.531360974769481 0.11264105838914817,0.5491732817472635
0.7038716867861071 0.7264240119000624,0.9226944964837334 0.7470972976794128,0.8445799131565064
0.7038716867861071 0.7264240119000624,0.33681319652220076 0.31536570846792833,0.6103200902693836
0.7038716867861071 0.7264240119000624,0.3318174425882854 0.5189368355201186,0.6987731013108771
0.7038716867861071 0.7264240119000624,0.4981959395572251 0.28126621156451437,0.6532522673486223
0.7038716867861071 0.7264240119000624,0.27835600375125014 0.46994649534460886,0.6486851034989594
0.7038716867861071 0.7264240119000624,0.11392730836258502 0.8019389329590915,0.57944270727042
0.7038716867861071 0.7264240119000624,0.6199614189766294 0.8414867958368901,0.8993014963091522
0.7038716867861071 0.7264240119000624,0.4940831233661934 0.038758950972350936,0.49162293651143923
0.7038716867861071 0.7264240119000624,0.15304836997394833 0.38297118043930234,0.5409977267036898
0.7038716867861071 0.7264240119000624,0.9178142688697296 0.8543092809701875,0.8237529142457303
0.7038716867861071 0.7264240119000624,0.6762500445318923 0.9307656029891953,0.8541945800567445
0.7038716867861071 0.7264240119000624,0.6584537461754606 0.720010821881871,0.9675660799815867
0.7038716867861071 0.7264240119000624,0.6899318816042029 0.5134477128939944,0.8490807797084288
0.3584431906256066 0.2560007005030497,0.8976680693338719 0.6883521482444395,0.5112816536173319
0.3584431906256066 0.2560007005030497,0.8189124081076585 0.5774477364772016,0.6029105282275159
0.3584431906256066 0.2560007005030497,0.2723344331710422 0.14679400591101732,0.9016617565387544
0.3584431906256066 0.2560007005030497,0.308954519175649 0.17302490553241545,0.9316841484247961
0.3584431906256066 0.2560007005030497,0.3482657780021091 0.3400365603347527,0.9401434821203131
0.3584431906256066 0.2560007005030497,0.03473876722575864 0.6373817117423319,0.646279750747483
0.3584431906256066 0.2560007005030497,0.11978781574856712 0.6545332763697729,0.6715303651898202
0.3584431906256066 0.2560007005030497,0.5142563121920192 0.7552002642775199,0.6302176766495653
