P1,P2,similarity
0.25887636541059483 0.13862869220202237 0.19594313758477944 0.29623279765551574 0.4008177993048671 0.17072425432561505,0.8556249128239093 0.5008214584813967 0.6377517572204674 0.8796171662781764 0.9926461351707345 0.7033791192988995,1.2871699930607958
0.25887636541059483 0.13862869220202237 0.19594313758477944 0.29623279765551574 0.4008177993048671 0.17072425432561505,0.9645167272009745 0.7718473683389072 0.774580857188936 0.8191235480022894 0.8704524353195469 0.8419153170930384,1.4758674376198635
0.25887636541059483 0.13862869220202237 0.19594313758477944 0.29623279765551574 0.4008177993048671 0.17072425432561505,0.5863782862050086 0.7075642940117111 0.9060510678288428 0.7710882962668006 0.7297942992200107 0.646170011449211,1.222685752657121
0.25887636541059483 0.13862869220202237 0.19594313758477944 0.29623279765551574 0.4008177993048671 0.17072425432561505,0.756333312787168 0.7856422559767863 0.8186825331046869 0.6379902538163452 0.8285192674810015 0.8045493135289705,1.3248981965909374
0.25887636541059483 0.13862869220202237 0.19594313758477944 0.29623279765551574 0.4008177993048671 0.17072425432561505,0.6945488541244729 0.904524899519057 0.8429697323810927 0.7861053582898327 0.7017533203784367 0.6726473214248333,1.3332347921394059
0.25887636541059483 0.13862869220202237 0.19594313758477944 0.29623279765551574 0.4008177993048671 0.17072425432561505,0.8778827014046607 0.6720737492991234 0.8500606561882404 0.699779763740883 0.7260576102081132 0.6677924940086907,1.2693739104065407
0.25887636541059483 0.13862869220202237 0.19594313758477944 0.29623279765551574 0.4008177993048671 0.17072425432561505,0.8263348749484001 0.9036625717720888 0.7135780483530069 0.78540813805825 0.7062620856858477 0.7184002910205857,1.3445332516132702
0.25887636541059483 0.13862869220202237 0.19594313758477944 0.29623279765551574 0.4008177993048671 0.17072425432561505,0.9402711409264708 0.6755865204720871 0.7893621455265301 0.8372046314653999 0.7118165166159938 0.7445454344023986,1.3503370476577004
0.25887636541059483 0.13862869220202237 0.19594313758477944 0.29623279765551574 0.4008177993048671 0.17072425432561505,0.7589367011735222 0.8599951742897911 0.7962745425687054 0.769695090447985 0.7488607553276827 0.7312886378285242,1.3380435742823877
0.25887636541059483 0.13862869220202237 0.19594313758477944 0.29623279765551574 0.4008177993048671 0.17072425432561505,0.6881919066824594 0.6756198040378365 0.8122844306172791 0.6839732288345497 0.5737453750519543 0.8457891115790146,1.220043862977234
0.25887636541059483 0.13862869220202237 0.19594313758477944 0.29623279765551574 0.4008177993048671 0.17072425432561505,0.8573919859426058 0.9138960196674326 0.5839714900011899 0.700710538334986 0.6580946883758321 0.7727446132966649,1.3046258208030401
0.25887636541059483 0.13862869220202237 0.19594313758477944 0.29623279765551574 0.4008177993048671 0.17072425432561505,0.7460972517326071 0.5702999271257958 0.6163972060858804 0.6154208400793342 0.8089661257413869 0.5206236605545425,0.9956914824014458
0.20186009898408483 0.2122799535223553 0.23768451823921563 0.17239103460489544 0.14343362657450393 0.4345081551082478,0.39421848585368313 0.5777230262752313 0.45851831913186497 0.5024348567037713 0.5736004136232232 0.5924160594032863,0.7336383655883435
0.20186009898408483 0.2122799535223553 0.23768451823921563 0.17239103460489544 0.14343362657450393 0.4345081551082478,0.3645939999487686 0.5182318902868106 0.34382120934887317 0.466376119514689 0.5190125370831932 0.4994021048130676,0.6025378662037896
0.20186009898408483 0.2122799535223553 0.23768451823921563 0.17239103460489544 0.14343362657450393 0.4345081551082478,0.46277033787114774 0.19225067226285508 0.6673485671293043 0.705790964679534 0.5766065174664707 0.5582908717334238,0.8605596548264057
0.20186009898408483 0.2122799535223553 0.23768451823921563 0.17239103460489544 0.14343362657450393 0.4345081551082478,0.5003350501410962 0.5350688114515975 0.4203048653876759 0.42852887570468 0.3537265109319145 0.4960515010029564,0.5833073021509352
0.20186009898408483 0.2122799535223553 0.23768451823921563 0.17239103460489544 0.14343362657450393 0.4345081551082478,0.40384685780962254 0.4825444840897373 0.2830567913046865 0.6340461952492548 0.44656435870637085 0.6312782658441666,0.6779619568811937
0.20186009898408483 0.2122799535223553 0.23768451823921563 0.17239103460489544 0.14343362657450393 0.4345081551082478,0.44172607301233036 0.5401478889214996 0.5075520007820913 0.5034124034481398 0.5351495608873682 0.5599025991511538,0.7187501743413566
0.20186009898408483 0.2122799535223553 0.23768451823921563 0.17239103460489544 0.14343362657450393 0.4345081551082478,0.4546454650324726 0.4761874009638838 0.40997456310437386 0.5130131288371141 0.6521072881317298 0.4918996976021498,0.7357292544502806
0.20186009898408483 0.2122799535223553 0.23768451823921563 0.17239103460489544 0.14343362657450393 0.4345081551082478,0.6088361967347564 0.485174913362257 0.5162807234285945 0.650532334580106 0.6332153961952516 0.2939628750701463,0.8977612762467045
0.20186009898408483 0.2122799535223553 0.23768451823921563 0.17239103460489544 0.14343362657450393 0.4345081551082478,0.3366512665413593 0.45490609881586946 0.5164186038180482 0.4110588317934589 0.6195945190463248 0.5498647509809863,0.6721067272693074
0.20186009898408483 0.2122799535223553 0.23768451823921563 0.17239103460489544 0.14343362657450393 0.4345081551082478,0.6056414037500323 0.48794150571990974 0.42167326054307447 0.539271774039284 0.4987348981292635 0.37890940669279827,0.7326746768482783
0.20186009898408483 0.2122799535223553 0.23768451823921563 0.17239103460489544 0.14343362657450393 0.4345081551082478,0.46004247185810077 0.4791512942959855 0.44810828460938473 0.46308510185866736 0.32872307720803096 0.7305450699143043,0.6234017066250966
0.20186009898408483 0.2122799535223553 0.23768451823921563 0.17239103460489544 0.14343362657450393 0.4345081551082478,0.6947745349919848 0.5705545517172217 0.37634910416612716 0.6299937220518682 0.4805654680430687 0.3497959963770665,0.848992016602356
0.20186009898408483 0.2122799535223553 0.23768451823921563 0.17239103460489544 0.14343362657450393 0.4345081551082478,0.6947066850492838 0.4503335526342907 0.5399556570240682 0.5591635849021355 0.4514116289529807 0.6418141441727043,0.8236226948688458
0.20186009898408483 0.2122799535223553 0.23768451823921563 0.17239103460489544 0.14343362657450393 0.4345081551082478,0.48480804231569147 0.5146602297352163 0.4227728356119294 0.31863106573378197 0.39570999704252596 0.5148515197968226,0.5451932000278363
0.20186009898408483 0.2122799535223553 0.23768451823921563 0.17239103460489544 0.14343362657450393 0.4345081551082478,0.5863879680382896 0.591670491717965 0.7036786650775104 0.5219751162540577 0.3671844197158164 0.5280669936822349,0.8306480068527463
0.20186009898408483 0.2122799535223553 0.23768451823921563 0.17239103460489544 0.14343362657450393 0.4345081551082478,0.4421076764410864 0.3901010980497454 0.46959569293530284 0.19134527341232854 0.49804042515019814 0.3745442129322961,0.5223245829846237
0.20186009898408483 0.2122799535223553 0.23768451823921563 0.17239103460489544 0.14343362657450393 0.4345081551082478,0.395217246447573 0.5909943491540828 0.5072866276727666 0.345098697063807 0.3775280139578763 0.536105169380561,0.5902939517989393
0.20186009898408483 0.2122799535223553 0.23768451823921563 0.17239103460489544 0.14343362657450393 0.4345081551082478,0.5366473251016117 0.309958069895914 0.45945119186634475 0.3667744257384402 0.6500201411437501 0.4983784146003657,0.6850534054079144
0.20186009898408483 0.2122799535223553 0.23768451823921563 0.17239103460489544 0.14343362657450393 0.4345081551082478,0.464670589265001 0.4613497049431241 0.43458137245277584 0.6864657033953896 0.5059152872121553 0.3941115274804281,0.7531076104967214
0.20186009898408483 0.2122799535223553 0.23768451823921563 0.17239103460489544 0.14343362657450393 0.4345081551082478,0.496199490846334 0.5717844767316234 0.5536920476106038 0.45215469289607296 0.6767865817359081 0.7080345584185791,0.8679226411477708
0.20186009898408483 0.2122799535223553 0.23768451823921563 0.17239103460489544 0.14343362657450393 0.4345081551082478,0.5516484624788897 0.5123273588604131 0.5404961019236513 0.3427109523335628 0.5340461328284434 0.4693501759532877,0.697765125764824
0.20186009898408483 0.2122799535223553 0.23768451823921563 0.17239103460489544 0.14343362657450393 0.4345081551082478,0.45423731716490395 0.3790099320466548 0.3651552604813735 0.3786951360564247 0.5754483889265167 0.4087341627233495,0.5810373240785953
0.20186009898408483 0.2122799535223553 0.23768451823921563 0.17239103460489544 0.14343362657450393 0.4345081551082478,0.7035785103311433 0.6166223481162997 0.6529892101223693 0.5491286226824215 0.38575812789384845 0.47038468766542463,0.8886121894556754
0.20186009898408483 0.2122799535223553 0.23768451823921563 0.17239103460489544 0.14343362657450393 0.4345081551082478,0.47686944755593763 0.7224908564828276 0.4487124024769947 0.6170831018779386 0.3570693187565047 0.41345685359066847,0.7901344671590832
0.20186009898408483 0.2122799535223553 0.23768451823921563 0.17239103460489544 0.14343362657450393 0.4345081551082478,0.5002561502819478 0.44378805825146 0.44984615876091716 0.5342406448925011 0.48329736323399314 0.5858439862347175,0.6760131666161989
0.20186009898408483 0.2122799535223553 0.23768451823921563 0.17239103460489544 0.14343362657450393 0.4345081551082478,0.2687709017691603 0.4960696713557529 0.5913532421773053 0.42133601664039116 0.5005292727691576 0.6001466001220128,0.6534693756005006
0.20186009898408483 0.2122799535223553 0.23768451823921563 0.17239103460489544 0.14343362657450393 0.4345081551082478,0.5758304108259338 0.563609806396762 0.5200823218287782 0.4169650226098043 0.5729797941597818 0.4491932303214293,0.7665356979696986
0.20186009898408483 0.2122799535223553 0.23768451823921563 0.17239103460489544 0.14343362657450393 0.4345081551082478,0.5001978643389282 0.5196465412823368 0.5802511345868021 0.71610688906765 0.6504529007347936 0.3384927311001546,0.9288411944760065
0.20186009898408483 0.2122799535223553 0.23768451823921563 0.17239103460489544 0.14343362657450393 0.4345081551082478,0.505731567578512 0.6059408988499513 0.4198147732858256 0.7514090127579569 0.43570125596444276 0.5321820962886452,0.8430306187231156
0.20186009898408483 0.2122799535223553 0.23768451823921563 0.17239103460489544 0.14343362657450393 0.4345081551082478,0.4638131523304005 0.6152150592573183 0.5312958326366548 0.6407231152116408 0.7475582816918578 0.680280353710559,0.9807595096583127
0.20186009898408483 0.2122799535223553 0.23768451823921563 0.17239103460489544 0.14343362657450393 0.4345081551082478,0.6089387036712283 0.5276195285124654 0.5621769320476123 0.425216670697636 0.5465981858075729 0.4583090525540706,0.7729659186372286
0.20186009898408483 0.2122799535223553 0.23768451823921563 0.17239103460489544 0.14343362657450393 0.4345081551082478,0.5606225144963191 0.6391648967259316 0.5772935092639063 0.45746632018566996 0.5870996458016908 0.46943292082936144,0.8400015991826655
0.20186009898408483 0.2122799535223553 0.23768451823921563 0.17239103460489544 0.14343362657450393 0.4345081551082478,0.5926787826945864 0.5140129470830426 0.3457030968372762 0.6379430495636821 0.36822245277779614 0.3853229140944232,0.7246640181589509
0.20186009898408483 0.2122799535223553 0.23768451823921563 0.17239103460489544 0.14343362657450393 0.4345081551082478,0.7093499827055496 0.6001784929581079 0.6728900762294194 0.4435113937679795 0.4576879065752826 0.5202408108785158,0.8814914784605301
0.20186009898408483 0.2122799535223553 0.23768451823921563 0.17239103460489544 0.14343362657450393 0.4345081551082478,0.6566618233564407 0.6083479807658347 0.5361582782510557 0.4400284998218147 0.4475694236561327 0.5043550279433381,0.7885480693092033
0.20186009898408483 0.2122799535223553 0.23768451823921563 0.17239103460489544 0.14343362657450393 0.4345081551082478,0.362435873029756 0.5955444968369865 0.3538879647081186 0.46642091471619934 0.3597403077894239 0.6156911185842835,0.593505642209263
0.20186009898408483 0.2122799535223553 0.23768451823921563 0.17239103460489544 0.14343362657450393 0.4345081551082478,0.5790649695260035 0.5885785213990437 0.39028309925160887 0.3636550159508517 0.45616432669208834 0.4924067546495707,0.6670120708493779
0.20186009898408483 0.2122799535223553 0.23768451823921563 0.17239103460489544 0.14343362657450393 0.4345081551082478,0.3928285092424974 0.5059284528725194 0.38737857400187814 0.5669743978349772 0.4972610092679166 0.49520833752138377,0.6555006061358944
0.20186009898408483 0.2122799535223553 0.23768451823921563 0.17239103460489544 0.14343362657450393 0.4345081551082478,0.391205424290806 0.403989258850334 0.4054678917051087 0.6669293846859097 0.44947185345144475 0.4921190038718071,0.6650578593494937
0.20186009898408483 0.2122799535223553 0.23768451823921563 0.17239103460489544 0.14343362657450393 0.4345081551082478,0.45137486436733426 0.5659539132234036 0.4950754547034236 0.45067380542989904 0.4019878830001321 0.4882446406605659,0.6330657122464967
0.20186009898408483 0.2122799535223553 0.23768451823921563 0.17239103460489544 0.14343362657450393 0.4345081551082478,0.6419064946880682 0.4604440126649737 0.5414024494878084 0.5745143426598249 0.5760406356804788 0.5758808601196497,0.8463504199296118
0.20186009898408483 0.2122799535223553 0.23768451823921563 0.17239103460489544 0.14343362657450393 0.4345081551082478,0.6609985994245773 0.4500788853686683 0.6427598099426056 0.5483525751458466 0.34428580809649945 0.6275725395333912,0.8064769195978937
0.20186009898408483 0.2122799535223553 0.23768451823921563 0.17239103460489544 0.14343362657450393 0.4345081551082478,0.4729594739936641 0.6353308577901416 0.6030506652620016 0.45345154049500325 0.5496997708911707 0.5136443580781969,0.7976647708983312
0.20186009898408483 0.2122799535223553 0.23768451823921563 0.17239103460489544 0.14343362657450393 0.4345081551082478,0.6650536108991102 0.37898411871472515 0.48240185084926024 0.5653489853632134 0.3049594129424602 0.4723371876187436,0.6958179700748452
0.20186009898408483 0.2122799535223553 0.23768451823921563 0.17239103460489544 0.14343362657450393 0.4345081551082478,0.41739317585099356 0.4042127595670711 0.5612881110315279 0.42374201355382596 0.4681366227585657 0.4535390768770219,0.5974809794971465
0.20186009898408483 0.2122799535223553 0.23768451823921563 0.17239103460489544 0.14343362657450393 0.4345081551082478,0.4875173334956611 0.5766650339857553 0.4811492250213083 0.3823642857164224 0.49311351890373767 0.4409506066727062,0.6633686037230733
0.20186009898408483 0.2122799535223553 0.23768451823921563 0.17239103460489544 0.14343362657450393 0.4345081551082478,0.5779421059006654 0.5771954958287114 0.4322760187384247 0.5685675513661044 0.3724511816521886 0.2690317316554589,0.7411168603501138
